Longitude,Latitude,Cruise,Date,Depth,CTD_O2,PO4,SI,NO3,Mean_NH4,Std_NH4,Mean_NO2,Std_NO2,Mean_H2S,Std_H2S,Cells/ml,Mean_N2,Std_n2,Mean_O2,Std_o2,Mean_co2,Std_co2,Mean_N2O,Std_N2O,Mean_CH4,Std_CH4
-123.505,48.59166667,8,2006-11-14,200,NAN,4.85,NAN,19.84,0.01,NAN,0,NAN,NAN,NAN,288586.633,NAN,NAN,54.036,NAN,NAN,NAN,NAN,NAN,19.948,NAN
-123.505,48.59166667,9,2007-02-18,10,NAN,2.41,57.6,28.9,NAN,NAN,0.077,NAN,NAN,NAN,93356.119,927.219,NAN,331.725,NAN,70.518,NAN,14.139,NAN,35.633,NAN
-123.505,48.59166667,9,2007-02-18,20,NAN,2.46,56.8,29.4,NAN,NAN,0.069,NAN,NAN,NAN,NAN,775.139,NAN,247.213,NAN,69.73,NAN,13.529,NAN,21.519,NAN
-123.505,48.59166667,9,2007-02-18,40,NAN,2.54,56.3,29.1,NAN,NAN,0.049,NAN,NAN,NAN,NAN,767.564,NAN,215.886,NAN,75.183,NAN,13.122,NAN,13.283,NAN
-123.505,48.59166667,9,2007-02-18,60,NAN,2.59,56.5,29,NAN,NAN,0.049,NAN,NAN,NAN,NAN,749.274,NAN,208.48,NAN,74.893,NAN,14.243,NAN,12.03,NAN
-123.505,48.59166667,9,2007-02-18,75,NAN,2.59,57.1,28.7,NAN,NAN,0.165,NAN,NAN,NAN,NAN,716.337,NAN,200.086,NAN,75.247,NAN,14.244,NAN,13.441,NAN
-123.505,48.59166667,9,2007-02-18,85,NAN,2.89,62.1,27.7,NAN,NAN,0.08,NAN,NAN,NAN,NAN,784.179,NAN,170.291,NAN,87.299,NAN,15.511,NAN,14.326,NAN
-123.505,48.59166667,9,2007-02-18,90,NAN,3.29,69.7,25.8,NAN,NAN,0.069,NAN,NAN,NAN,NAN,688.074,NAN,85.103,NAN,104.511,NAN,17.164,NAN,8.3,NAN
-123.505,48.59166667,9,2007-02-18,97,NAN,3.64,74.4,24.1,NAN,NAN,0.066,NAN,NAN,NAN,NAN,682.153,NAN,48.093,NAN,117.267,NAN,17.957,NAN,11.395,NAN
-123.505,48.59166667,9,2007-02-18,100,NAN,3.77,75.9,23.3,NAN,NAN,0.057,NAN,NAN,NAN,137108.689,718.996,NAN,40.629,NAN,124.972,NAN,19.768,NAN,10.49,NAN
-123.505,48.59166667,9,2007-02-18,110,NAN,4.24,81.3,19.5,NAN,NAN,0.052,NAN,NAN,NAN,NAN,731.488,NAN,15.513,NAN,142.062,NAN,18.104,NAN,4.235,NAN
-123.505,48.59166667,9,2007-02-18,120,NAN,4.49,84.7,16.9,NAN,NAN,0.099,NAN,NAN,NAN,145109.301,746.238,NAN,12.863,NAN,142.807,NAN,15.973,NAN,5.344,NAN
-123.505,48.59166667,9,2007-02-18,135,NAN,4.53,85.1,15.4,NAN,NAN,0.055,NAN,NAN,NAN,NAN,739.026,NAN,7.464,NAN,144.33,NAN,16.609,NAN,4.827,NAN
-123.505,48.59166667,9,2007-02-18,150,NAN,4.58,87.7,13.1,NAN,NAN,0.077,NAN,NAN,NAN,171368.981,765.078,NAN,11.959,NAN,142.782,NAN,15.088,NAN,5.438,NAN
-123.505,48.59166667,9,2007-02-18,165,NAN,4.63,89.1,NAN,NAN,NAN,0.102,NAN,NAN,NAN,NAN,741.613,NAN,10.461,NAN,139.711,NAN,13.024,NAN,11.988,NAN
-123.505,48.59166667,9,2007-02-18,185,NAN,4.8,90.3,NAN,NAN,NAN,0.573,NAN,NAN,NAN,NAN,702.11,NAN,5.876,NAN,135.924,NAN,2.728,NAN,383.722,NAN
-123.505,48.59166667,9,2007-02-18,200,NAN,NAN,96.8,NAN,NAN,NAN,0.055,NAN,NAN,NAN,704288.75,926.304,NAN,43.028,NAN,130.548,NAN,1.791,NAN,540.731,NAN
-123.505,48.59166667,10,2007-04-24,10,NAN,1.341,NAN,18.166,1.463,NAN,0.35,NAN,0,NAN,482677.5,707.828,NAN,321.645,NAN,46.533,NAN,22.185,NAN,45.048,NAN
-123.505,48.59166667,10,2007-04-24,20,NAN,1.833,NAN,24.154,1.464,NAN,0.355,NAN,0,NAN,261426.174,841.851,NAN,305.398,NAN,62.586,NAN,23.861,NAN,75.135,NAN
-123.505,48.59166667,10,2007-04-24,40,NAN,2.127,NAN,28.499,0,NAN,0.196,NAN,0,NAN,213374.628,686.706,NAN,237.99,NAN,67.363,NAN,19.928,NAN,33.367,NAN
-123.505,48.59166667,10,2007-04-24,60,NAN,1.919,NAN,25.572,1.01,NAN,0.287,NAN,0,NAN,195233.201,830.965,NAN,262.813,NAN,65.355,NAN,25.26,NAN,78.869,NAN
-123.505,48.59166667,10,2007-04-24,75,NAN,2.383,NAN,29.413,0.053,NAN,0.168,NAN,0,NAN,230438.285,774.992,NAN,168.423,NAN,93.307,NAN,25.978,NAN,7.652,NAN
-123.505,48.59166667,10,2007-04-24,85,NAN,2.372,NAN,28.65,0.056,NAN,0.198,NAN,0,NAN,285547.41,719.424,NAN,130.324,NAN,98.392,NAN,27.133,NAN,45.478,NAN
-123.505,48.59166667,10,2007-04-24,90,NAN,2.583,NAN,28.345,0.082,NAN,0.242,NAN,0,NAN,138900,826.897,NAN,128.304,NAN,111.786,NAN,26.677,NAN,59.809,NAN
-123.505,48.59166667,10,2007-04-24,97,NAN,2.775,NAN,26.576,0,NAN,0.22,NAN,0,NAN,292588.358,784.186,NAN,71.624,NAN,130.107,NAN,27.55,NAN,26.731,NAN
-123.505,48.59166667,10,2007-04-24,105,NAN,3.105,NAN,26.498,0,NAN,0.165,NAN,0,NAN,296540.476,844.552,NAN,77.035,NAN,132.301,NAN,30.241,NAN,14.822,NAN
-123.505,48.59166667,10,2007-04-24,110,NAN,3.167,NAN,21.465,0,NAN,0.179,NAN,0,NAN,252833.863,826.692,NAN,29.087,NAN,151.209,NAN,25.459,NAN,10.321,NAN
-123.505,48.59166667,10,2007-04-24,120,NAN,3.153,NAN,20.611,0,NAN,0.237,NAN,0,NAN,295249.053,800.751,NAN,25.139,NAN,143.133,NAN,24.863,NAN,9.033,NAN
-123.505,48.59166667,10,2007-04-24,135,NAN,4.148,NAN,11.117,0,NAN,0.86,NAN,0,NAN,406143.6,867.568,NAN,3.943,NAN,164.911,NAN,14.254,NAN,214.704,NAN
-123.505,48.59166667,10,2007-04-24,150,NAN,4.096,NAN,10.103,2.63,NAN,0.815,NAN,0,NAN,486011.1,943.25,NAN,3.059,NAN,166.59,NAN,22.377,NAN,433.248,NAN
-123.505,48.59166667,10,2007-04-24,165,NAN,4.361,NAN,1.917,2.654,NAN,0.463,NAN,0,NAN,615207.784,826.854,NAN,1.017,NAN,152.248,NAN,11.115,NAN,425.245,NAN
-123.505,48.59166667,10,2007-04-24,185,NAN,4.41,NAN,0.309,0.152,NAN,0.212,NAN,0,NAN,799057.357,786.039,NAN,1.485,NAN,149.124,NAN,3.081,NAN,597.347,NAN
-123.505,48.59166667,10,2007-04-24,200,NAN,4.513,NAN,0,NAN,NAN,0.19,NAN,5.575,NAN,679359.9,841.353,NAN,1.254,NAN,160.192,NAN,2.719,NAN,857.814,NAN
-123.505,48.59166667,11,2007-05-30,10,NAN,0.729,18.916,5.487,1.21,NAN,0.577,NAN,0,NAN,1552767.359,699.068,NAN,386.93,NAN,25.191,NAN,13.827,NAN,62.594,NAN
-123.505,48.59166667,11,2007-05-30,20,NAN,1.493,38.192,13.457,2.829,NAN,0.571,NAN,0,NAN,643726.793,798.308,NAN,309.691,NAN,46.593,NAN,13.662,NAN,76.221,NAN
-123.505,48.59166667,11,2007-05-30,40,NAN,2.153,41.683,26.121,2.347,NAN,0.834,NAN,0,NAN,258473.574,710.978,NAN,216.486,NAN,72.46,NAN,14.296,NAN,60.517,NAN
-123.505,48.59166667,11,2007-05-30,60,NAN,2.132,36.687,28.24,0.276,NAN,0.798,NAN,0,NAN,233128.643,699.533,NAN,172.68,NAN,75.946,NAN,15.812,NAN,23.624,NAN
-123.505,48.59166667,11,2007-05-30,75,NAN,2.375,39.09,27.981,0.624,NAN,0.442,NAN,0,NAN,275307.278,775.681,NAN,143.792,NAN,102.462,NAN,15.384,NAN,17.297,NAN
-123.505,48.59166667,11,2007-05-30,85,NAN,3.02,43.963,28.421,0.486,NAN,0.282,NAN,0,NAN,324877.767,710.993,NAN,72.398,NAN,118.666,NAN,16.793,NAN,3.046,NAN
-123.505,48.59166667,11,2007-05-30,90,NAN,3.044,35.048,28.263,0.088,NAN,0.123,NAN,0,NAN,359864.671,710.933,NAN,49.117,NAN,126.254,NAN,18.869,NAN,2.582,NAN
-123.505,48.59166667,11,2007-05-30,97,NAN,3.328,38.361,27.253,0.039,NAN,0.141,NAN,0,NAN,443203.397,679.4,NAN,60.498,NAN,120.585,NAN,18.43,NAN,3.886,NAN
-123.505,48.59166667,11,2007-05-30,100,NAN,3.542,37.974,25.24,0.113,NAN,0.233,NAN,0,NAN,435220,665.948,NAN,22.152,NAN,137.561,NAN,18.472,NAN,3.184,NAN
-123.505,48.59166667,11,2007-05-30,110,NAN,3.767,48.669,18.9,0.023,NAN,0.178,NAN,0,NAN,324424.749,676.176,NAN,15.428,NAN,138.619,NAN,16.018,NAN,3.851,NAN
-123.505,48.59166667,11,2007-05-30,120,NAN,3.753,44.394,16.214,0.042,NAN,NAN,NAN,0,NAN,327288.323,647.254,NAN,5.439,NAN,138.949,NAN,14.272,NAN,4.101,NAN
-123.505,48.59166667,11,2007-05-30,135,NAN,3.969,49.647,9.062,0.017,NAN,1.061,NAN,0,NAN,641162.4,625.923,NAN,1.277,NAN,137.07,NAN,11.559,NAN,82.124,NAN
-123.505,48.59166667,11,2007-05-30,150,NAN,4.284,107.106,5.011,0.009,NAN,1.528,NAN,0,NAN,564767.4,589.009,NAN,0.941,NAN,131.809,NAN,16.292,NAN,386.12,NAN
-123.505,48.59166667,11,2007-05-30,165,NAN,4.218,93.316,1.771,0.709,NAN,1.061,NAN,0,NAN,749171.928,700.976,NAN,2.8,NAN,130.15,NAN,4.019,NAN,463.388,NAN
-123.505,48.59166667,11,2007-05-30,185,NAN,4.791,100.76,0,3.863,NAN,0.172,NAN,2.347,NAN,746725.298,668.259,NAN,4.276,NAN,145.792,NAN,1.728,NAN,1189.118,NAN
-123.505,48.59166667,11,2007-05-30,200,NAN,4.923,100.826,0,5.151,NAN,0.172,NAN,6.455,NAN,584213.4,638.323,NAN,1.171,NAN,147.882,NAN,0.788,NAN,1072.48,NAN
-123.505,48.59166667,12,2007-06-26,10,NAN,NAN,NAN,NAN,1.451,NAN,0.27,NAN,0,NAN,3084257.871,620.146,NAN,268.629,NAN,28.439,NAN,13.445,NAN,47.766,NAN
-123.505,48.59166667,12,2007-06-26,20,NAN,NAN,NAN,NAN,4.537,NAN,0.466,NAN,0,NAN,740118.4,665.411,NAN,203.105,NAN,54.031,NAN,14.067,NAN,54.191,NAN
-123.505,48.59166667,12,2007-06-26,40,NAN,NAN,NAN,NAN,1.011,NAN,0.102,NAN,0,NAN,314909.771,621.792,NAN,166.362,NAN,68.925,NAN,15.775,NAN,37.076,NAN
-123.505,48.59166667,12,2007-06-26,60,NAN,NAN,NAN,NAN,0,NAN,0.08,NAN,0,NAN,307592.016,593.287,NAN,137.773,NAN,76.854,NAN,16.488,NAN,9.432,NAN
-123.505,48.59166667,12,2007-06-26,75,NAN,NAN,NAN,NAN,0,NAN,0.072,NAN,0,NAN,280061.662,605.864,NAN,90.98,NAN,94.563,NAN,17.661,NAN,6.389,NAN
-123.505,48.59166667,12,2007-06-26,85,NAN,NAN,NAN,NAN,3.684,NAN,0.088,NAN,0,NAN,266570.902,589.121,NAN,82.046,NAN,95.646,NAN,19.666,NAN,6.821,NAN
-123.505,48.59166667,12,2007-06-26,90,NAN,NAN,NAN,NAN,7.498,NAN,0.074,NAN,0,NAN,347531.429,600.535,NAN,72.822,NAN,100.806,NAN,17.63,NAN,5.738,NAN
-123.505,48.59166667,12,2007-06-26,97,NAN,NAN,NAN,NAN,4.515,NAN,0.102,NAN,0,NAN,296299.394,604.339,NAN,57.762,NAN,107.322,NAN,17.597,NAN,4.615,NAN
-123.505,48.59166667,12,2007-06-26,100,NAN,NAN,NAN,NAN,5.357,NAN,0.083,NAN,0,NAN,344837.059,602.161,NAN,49.891,NAN,113.755,NAN,18.235,NAN,5.143,NAN
-123.505,48.59166667,12,2007-06-26,110,NAN,NAN,NAN,NAN,5.559,NAN,0.085,NAN,0,NAN,316131.855,598.924,NAN,40.264,NAN,118.725,NAN,18.428,NAN,3.346,NAN
-123.505,48.59166667,12,2007-06-26,120,NAN,NAN,NAN,NAN,0,NAN,0.091,NAN,0,NAN,274959.438,597.405,NAN,28.711,NAN,123.247,NAN,16.111,NAN,6.969,NAN
-123.505,48.59166667,12,2007-06-26,135,NAN,NAN,NAN,NAN,3.823,NAN,0.154,NAN,0,NAN,828617.085,606.807,NAN,7.272,NAN,133.933,NAN,2.49,NAN,169.262,NAN
-123.505,48.59166667,12,2007-06-26,150,NAN,NAN,NAN,NAN,5.449,NAN,0.069,NAN,0,NAN,691426.4,602.543,NAN,6.038,NAN,138.097,NAN,1.49,NAN,720.692,NAN
-123.505,48.59166667,12,2007-06-26,165,NAN,NAN,NAN,NAN,5.637,NAN,0.044,NAN,2.934,NAN,557032.168,582.035,NAN,4.584,NAN,133.138,NAN,1.461,NAN,571.12,NAN
-123.505,48.59166667,12,2007-06-26,185,NAN,NAN,NAN,NAN,9.202,NAN,0.05,NAN,2.934,NAN,639518.327,580.968,NAN,4.903,NAN,134.78,NAN,0.627,NAN,844.878,NAN
-123.505,48.59166667,12,2007-06-26,200,NAN,NAN,NAN,NAN,14.358,NAN,0.052,NAN,4.988,NAN,568732.867,627.855,NAN,9.547,NAN,146.162,NAN,0.853,NAN,1075.571,NAN
-123.505,48.59166667,13,2007-07-24,10,NAN,0.956,30.327,5.475,5.436,NAN,0.061,NAN,0,NAN,985450,809.79,NAN,283.13,NAN,34.242,NAN,13.053,NAN,39.861,NAN
-123.505,48.59166667,13,2007-07-24,20,NAN,1.367,32.331,16.838,5.266,NAN,0.118,NAN,0,NAN,317325,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,13,2007-07-24,40,NAN,1.945,36.722,24.794,4.737,NAN,0.196,NAN,0,NAN,346550,717.031,NAN,178.156,NAN,69.068,NAN,15.699,NAN,25.637,NAN
-123.505,48.59166667,13,2007-07-24,60,NAN,1.891,30.125,27.442,2.906,NAN,0.253,NAN,0,NAN,287850,698.419,NAN,155.964,NAN,72.401,NAN,16.51,NAN,20.575,NAN
-123.505,48.59166667,13,2007-07-24,75,NAN,2.277,44.367,27.844,3.144,NAN,0.127,NAN,0,NAN,300450,666.36,NAN,124.511,NAN,78.759,NAN,19.836,NAN,15.326,NAN
-123.505,48.59166667,13,2007-07-24,85,NAN,2.515,38.704,28.615,2.493,NAN,0.16,NAN,0,NAN,265600,637.23,NAN,71.766,NAN,104.999,NAN,18.966,NAN,3.738,NAN
-123.505,48.59166667,13,2007-07-24,90,NAN,2.897,42.95,27.709,7.908,NAN,0.253,NAN,0,NAN,329600,615.019,NAN,54.992,NAN,108.257,NAN,18.769,NAN,3.702,NAN
-123.505,48.59166667,13,2007-07-24,97,NAN,3.095,55.192,27.892,2.92,NAN,0.088,NAN,0,NAN,360950,631.661,NAN,57.252,NAN,112.436,NAN,18.254,NAN,3.292,NAN
-123.505,48.59166667,13,2007-07-24,100,NAN,2.913,59,22.271,6.053,NAN,0.124,NAN,0,NAN,382350,607.658,NAN,49.19,NAN,112.264,NAN,20.231,NAN,1.864,NAN
-123.505,48.59166667,13,2007-07-24,110,NAN,2.73,62.807,16.649,4.3,NAN,0.039,NAN,0,NAN,354550,605.758,NAN,45.616,NAN,112.91,NAN,19.318,NAN,1.733,NAN
-123.505,48.59166667,13,2007-07-24,120,NAN,2.981,57.151,15.364,10.575,NAN,0.185,NAN,0,NAN,373800,489.98,NAN,28.344,NAN,109.598,NAN,15.724,NAN,1.668,NAN
-123.505,48.59166667,13,2007-07-24,135,NAN,3.537,84.652,13.683,1.822,NAN,0.096,NAN,0,NAN,376500,491.985,NAN,20.768,NAN,114.158,NAN,13.297,NAN,2.022,NAN
-123.505,48.59166667,13,2007-07-24,150,NAN,4.392,93.088,4.137,5.184,NAN,0.091,NAN,0,NAN,699050,499.344,NAN,16.173,NAN,139.123,NAN,5.058,NAN,36.644,NAN
-123.505,48.59166667,13,2007-07-24,165,NAN,5.11,103.394,0,7.068,NAN,0.237,NAN,0,NAN,748900,487.368,NAN,7.28,NAN,124.672,NAN,0.869,NAN,845.86,NAN
-123.505,48.59166667,13,2007-07-24,185,NAN,5.142,106.242,0,26.278,NAN,0.289,NAN,3.228,NAN,824350,495.883,NAN,6.749,NAN,115.857,NAN,1.208,NAN,NAN,NAN
-123.505,48.59166667,13,2007-07-24,200,NAN,5.558,116.3,0,NAN,NAN,0.198,NAN,7.335,NAN,953550,472.06,NAN,2.523,NAN,142.878,NAN,0.54,NAN,965.656,NAN
-123.505,48.59166667,14,2007-08-15,10,NAN,1.404,37.393,15.999,2.229,NAN,0.281,NAN,0,NAN,1444050,503.531,NAN,164.546,NAN,38.476,NAN,14.996,NAN,40.132,NAN
-123.505,48.59166667,14,2007-08-15,20,NAN,1.659,35.099,22.509,0,NAN,0.058,NAN,0,NAN,419475,529.049,NAN,152.469,NAN,51.456,NAN,16.561,NAN,28.618,NAN
-123.505,48.59166667,14,2007-08-15,40,NAN,1.925,36.394,25.34,10.097,NAN,0.105,NAN,0,NAN,404625,525.742,NAN,120.318,NAN,67.89,NAN,15.413,NAN,17.267,NAN
-123.505,48.59166667,14,2007-08-15,60,NAN,2.374,44.033,29.456,2.352,NAN,0.041,NAN,0,NAN,436425,509.812,NAN,85.567,NAN,83.35,NAN,18.613,NAN,7.321,NAN
-123.505,48.59166667,14,2007-08-15,75,NAN,2.418,46.979,26.277,29.35,NAN,0.102,NAN,0,NAN,419550,509.908,NAN,68.6,NAN,89.18,NAN,19.636,NAN,9.265,NAN
-123.505,48.59166667,14,2007-08-15,85,NAN,2.745,60.065,29.349,0.268,NAN,0.182,NAN,0,NAN,493725,511.352,NAN,59.383,NAN,93.697,NAN,20.97,NAN,12.569,NAN
-123.505,48.59166667,14,2007-08-15,90,NAN,2.947,40.572,28.727,17.083,NAN,0.116,NAN,0,NAN,523050,576.129,NAN,47.638,NAN,111.015,NAN,20.015,NAN,2.94,NAN
-123.505,48.59166667,14,2007-08-15,97,NAN,3.06,43.526,28.022,0,NAN,0.011,NAN,0,NAN,483225,612.424,NAN,52.14,NAN,116.287,NAN,20.234,NAN,2.561,NAN
-123.505,48.59166667,14,2007-08-15,100,NAN,3.131,51.629,23.505,2.168,NAN,0.072,NAN,0,NAN,527175,564.934,NAN,34.42,NAN,118.251,NAN,21.627,NAN,2.241,NAN
-123.505,48.59166667,14,2007-08-15,110,NAN,3.249,59.203,25.041,0.893,NAN,0.124,NAN,0,NAN,501900,644.533,NAN,52.349,NAN,115.652,NAN,18.206,NAN,2.179,NAN
-123.505,48.59166667,14,2007-08-15,120,NAN,3.293,57.279,23.048,9.987,NAN,0.055,NAN,0,NAN,536325,563.733,NAN,34.872,NAN,114.361,NAN,17.666,NAN,2.554,NAN
-123.505,48.59166667,14,2007-08-15,135,NAN,3.633,59.614,15.07,0.477,NAN,0.094,NAN,0,NAN,529350,497.586,NAN,12.736,NAN,119.801,NAN,11.868,NAN,2.643,NAN
-123.505,48.59166667,14,2007-08-15,150,NAN,4.103,67.065,1.586,0,NAN,0.171,NAN,0,NAN,1287600,545.88,NAN,12.063,NAN,120.805,NAN,1.404,NAN,200.235,NAN
-123.505,48.59166667,14,2007-08-15,165,NAN,5.004,97.028,0,35.294,NAN,0.072,NAN,0,NAN,951225,588.256,NAN,23.389,NAN,121.18,NAN,1.288,NAN,494.664,NAN
-123.505,48.59166667,14,2007-08-15,185,NAN,4.56,105.38,0,NAN,NAN,0.044,NAN,0,NAN,1023900,519.81,NAN,3.613,NAN,135.946,NAN,0.364,NAN,980.636,NAN
-123.505,48.59166667,14,2007-08-15,200,NAN,4.982,102.652,0,NAN,NAN,0.118,NAN,0,NAN,848925,542.046,NAN,4.984,NAN,137.993,NAN,0.612,NAN,1021.039,NAN
-123.505,48.59166667,15,2007-09-12,10,NAN,0.612,19.842,3.887,NAN,NAN,NAN,NAN,0,NAN,2727805,755.896,NAN,315.889,NAN,25.913,NAN,14.999,NAN,29.533,NAN
-123.505,48.59166667,15,2007-09-12,20,NAN,1.066,27.315,8.967,NAN,NAN,NAN,NAN,0,NAN,1127226.5,686.275,NAN,224.971,NAN,42.718,NAN,17.917,NAN,38.812,NAN
-123.505,48.59166667,15,2007-09-12,40,NAN,1.819,38.007,19.437,NAN,NAN,NAN,NAN,0,NAN,303098.5,943.448,NAN,261.082,NAN,60.834,NAN,20.99,NAN,20.278,NAN
-123.505,48.59166667,15,2007-09-12,60,NAN,2.345,45.634,25.966,NAN,NAN,NAN,NAN,0,NAN,386473,582.902,NAN,83.41,NAN,93.378,NAN,22.908,NAN,18.935,NAN
-123.505,48.59166667,15,2007-09-12,75,NAN,2.41,41.744,21.675,NAN,NAN,NAN,NAN,0,NAN,342789,627.836,NAN,30.885,NAN,128.813,NAN,21.899,NAN,3.259,NAN
-123.505,48.59166667,15,2007-09-12,85,NAN,2.888,48.588,20.698,NAN,NAN,NAN,NAN,0,NAN,436921.5,573.701,NAN,20.368,NAN,131.93,NAN,21.027,NAN,1.906,NAN
-123.505,48.59166667,15,2007-09-12,90,NAN,3.099,52.593,21.333,NAN,NAN,NAN,NAN,0,NAN,333498,615.108,NAN,30.209,NAN,124.702,NAN,19.271,NAN,0.731,NAN
-123.505,48.59166667,15,2007-09-12,97,NAN,2.957,52.955,20.795,NAN,NAN,NAN,NAN,0,NAN,444256.5,583.418,NAN,46.335,NAN,111.269,NAN,21.135,NAN,1.662,NAN
-123.505,48.59166667,15,2007-09-12,100,NAN,2.815,53.317,20.257,NAN,NAN,NAN,NAN,0,NAN,407092.5,578.857,NAN,37.267,NAN,114.448,NAN,21.167,NAN,2.681,NAN
-123.505,48.59166667,15,2007-09-12,110,NAN,3.413,62.237,19.761,NAN,NAN,NAN,NAN,0,NAN,420621.5,568.454,NAN,25.927,NAN,122.556,NAN,17.241,NAN,4.506,NAN
-123.505,48.59166667,15,2007-09-12,120,NAN,3.554,71.214,16.522,NAN,NAN,NAN,NAN,0,NAN,332764.5,621.129,NAN,48.293,NAN,114.03,NAN,13.156,NAN,2.246,NAN
-123.505,48.59166667,15,2007-09-12,135,NAN,3.434,72.022,14.223,NAN,NAN,NAN,NAN,0,NAN,406685,546.769,NAN,14.795,NAN,122.167,NAN,12.709,NAN,1.473,NAN
-123.505,48.59166667,15,2007-09-12,150,NAN,3.756,77.607,5.627,NAN,NAN,NAN,NAN,0,NAN,1523805.5,548.253,NAN,5.567,NAN,123.166,NAN,1.705,NAN,209.523,NAN
-123.505,48.59166667,15,2007-09-12,165,NAN,3.943,84.822,1.788,NAN,NAN,NAN,NAN,0,NAN,863818.5,550.484,NAN,6.534,NAN,124.976,NAN,27.02,NAN,62.568,NAN
-123.505,48.59166667,15,2007-09-12,185,NAN,3.789,83.214,7.735,NAN,NAN,NAN,NAN,0,NAN,277507.5,546.305,NAN,13.41,NAN,118.797,NAN,15.441,NAN,6.554,NAN
-123.505,48.59166667,15,2007-09-12,200,NAN,3.478,73.759,10.644,NAN,NAN,NAN,NAN,0,NAN,392585.5,555.095,NAN,16.795,NAN,119.103,NAN,17.443,NAN,6.011,NAN
-123.505,48.59166667,16,2007-10-16,10,NAN,1.09,35.315,6.733,0,NAN,0.747,NAN,0,NAN,514687.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,20,NAN,1.344,35.769,18.848,0.116,NAN,0.309,NAN,0,NAN,212017.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,40,NAN,1.666,38.903,28.913,0,NAN,0.028,NAN,0,NAN,148972.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,60,NAN,1.792,43.08,23.586,0,NAN,0.077,NAN,0,NAN,140400,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,75,NAN,1.899,49.001,23.578,0,NAN,0.207,NAN,0,NAN,174960,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,85,NAN,2.04,57.485,24.729,0,NAN,0.058,NAN,0,NAN,173272.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,90,NAN,1.652,44.371,17.074,0,NAN,0.061,NAN,0,NAN,150727.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,97,NAN,1.724,46.741,10.204,0,NAN,0.072,NAN,0,NAN,245767.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,100,NAN,2.166,66.478,9.349,0,NAN,0.248,NAN,0,NAN,279585,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,110,NAN,2.365,72.11,9.427,0,NAN,0.16,NAN,0,NAN,202567.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,120,NAN,3.176,83.608,4.96,2.211,NAN,0.124,NAN,0,NAN,688770,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,135,NAN,2.933,88.491,1.192,1.315,NAN,0.146,NAN,0,NAN,547830,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,150,NAN,2.658,81.61,8.954,0,NAN,0.036,NAN,0,NAN,205065,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,165,NAN,2.552,63.2,10.492,0,NAN,0.113,NAN,0,NAN,208372.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,185,NAN,2.552,63.196,12.103,0,NAN,0.096,NAN,0,NAN,192847.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,16,2007-10-16,200,NAN,2.797,58.878,20.499,0,NAN,0.19,NAN,0,NAN,222412.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,17,2008-01-09,10,NAN,1.391,15.034,29.319,0.051,NAN,0.331,NAN,0,NAN,491431.111,NAN,NAN,NAN,NAN,NAN,NAN,11.559,0.867,19.128,1.154
-123.505,48.59166667,17,2008-01-09,20,NAN,2.076,18.187,27.814,0.107,NAN,0.318,NAN,0,NAN,523697.778,NAN,NAN,NAN,NAN,NAN,NAN,12.343,0.309,15.735,0.094
-123.505,48.59166667,17,2008-01-09,40,NAN,1.787,14.795,27.411,0.089,NAN,0.286,NAN,0,NAN,460680,NAN,NAN,NAN,NAN,NAN,NAN,13.082,0.954,18.118,0.407
